%time,field.header.seq,field.header.stamp,field.header.frame_id,field.values0,field.values1,field.values2
1629424742389981912,1285,126168000000,,0.707009255886,0.0739595815539,0.874033868313
1629424742478984545,1286,126228000000,,0.70701032877,0.0679567530751,0.885514676571
1629424742493357756,1287,126228000000,,0.70701032877,0.0679567530751,0.885514676571
1629424742508086253,1288,126238000000,,0.70701020956,0.0679578483105,0.886805951595
1629424742584739278,1289,126318000000,,0.706022799015,0.0629057213664,0.887423217297
1629424742599799804,1290,126318000000,,0.706022799015,0.0629057213664,0.887423217297
1629424742644965528,1291,126358000000,,0.705023050308,0.0599073395133,0.893453121185
1629424742659223848,1292,126358000000,,0.705023050308,0.0599073395133,0.893453121185
1629424742673322509,1293,126358000000,,0.705023050308,0.0599073395133,0.893453121185
1629424742688609952,1294,126369000000,,0.706022202969,0.0589102990925,0.896058619022
1629424742702692340,1295,126369000000,,0.706022202969,0.0589102990925,0.896058619022
1629424742747139460,1296,126398000000,,0.706023275852,0.057908218354,0.899064838886
1629424742761597319,1297,126398000000,,0.706023275852,0.057908218354,0.899064838886
1629424742808447422,1298,126438000000,,0.706010758877,0.0559565164149,0.913696408272
1629424742823145538,1299,126438000000,,0.706010758877,0.0559565164149,0.913696408272
1629424742838748387,1300,126468000000,,0.705011069775,0.0549550391734,0.915617763996
1629424742854280138,1301,126508000000,,0.705011606216,0.052953299135,0.917013764381
1629424742868889833,1302,126508000000,,0.705011606216,0.052953299135,0.917013764381
1629424742911633365,1303,126519000000,,0.705011069775,0.0529544577003,0.917242646217
1629424742927422064,1304,126548000000,,0.705010592937,0.0509552955627,0.919279813766
1629424742941974140,1305,126548000000,,0.705010592937,0.0509552955627,0.919279813766
1629424742957019930,1306,126558000000,,0.705010712147,0.0509552322328,0.919230222702
1629424743017570805,1307,126588000000,,0.705021500587,0.0499146729708,0.911174237728
1629424743031850287,1308,126588000000,,0.705021500587,0.0499146729708,0.911174237728
1629424743095294020,1309,126638000000,,0.704010725021,0.0479544177651,0.91732865572
1629424743109885487,1310,126638000000,,0.704010725021,0.0479544177651,0.91732865572
1629424743184844773,1311,126718000000,,0.704011261463,0.0459546037018,0.913298726082
1629424743199523891,1312,126718000000,,0.704011261463,0.0459546037018,0.913298726082
1629424743214423990,1313,126718000000,,0.704011261463,0.0459546037018,0.913298726082
1629424743229909086,1314,126748000000,,0.704011499882,0.0449553616345,0.910313248634
1629424743305051917,1315,126828000000,,0.701012790203,0.0439526364207,0.899912953377
1629424743319816313,1316,126828000000,,0.701012790203,0.0439526364207,0.899912953377
1629424743378283311,1317,126868000000,,0.701013684273,0.0429491922259,0.894363701344
1629424743392490996,1318,126868000000,,0.701013684273,0.0429491922259,0.894363701344
1629424743408293873,1319,126908000000,,0.700015127659,0.0419457517564,0.888802886009
1629424743455459943,1320,126949000000,,0.697013199329,0.0419552028179,0.88453823328
1629424743469814854,1321,126949000000,,0.697013199329,0.0419552028179,0.88453823328
1629424743483908278,1322,126949000000,,0.697013199329,0.0419552028179,0.88453823328
1629424743498082927,1323,126959000000,,0.697013258934,0.0409559905529,0.882508814335
1629424743512705264,1324,126959000000,,0.697013258934,0.0409559905529,0.882508814335
1629424743559296813,1325,126988000000,,0.695014059544,0.0409540496767,0.87835329771
1629424743573752647,1326,126988000000,,0.695014059544,0.0409540496767,0.87835329771
1629424743604829277,1327,127020000000,,0.694040596485,0.0399037972093,0.864624202251
1629424743618853836,1328,127020000000,,0.694040596485,0.0399037972093,0.864624202251
1629424743633615438,1329,127020000000,,0.694040596485,0.0399037972093,0.864624202251
1629424743695628457,1330,127079000000,,0.692015588284,0.0379503183067,0.865678429604
1629424743710570391,1331,127079000000,,0.692015588284,0.0379503183067,0.865678429604
1629424743769217023,1332,127108000000,,0.689013898373,0.0369587391615,0.863386154175
1629424743783390136,1333,127108000000,,0.689013898373,0.0369587391615,0.863386154175
1629424743888112185,1334,127209000000,,0.684016942978,0.0319522172213,0.852324128151
1629424743902837679,1335,127209000000,,0.684016942978,0.0319522172213,0.852324128151
1629424743918564358,1336,127230000000,,0.683017194271,0.0319506675005,0.851193964481
1629424743933086192,1337,127230000000,,0.683017194271,0.0319506675005,0.851193964481
1629424743964952038,1338,127269000000,,0.680020332336,0.02994068712,0.845792591572
1629424743980056844,1339,127269000000,,0.680020332336,0.02994068712,0.845792591572
1629424744024756162,1340,127298000000,,0.678017318249,0.0279515311122,0.84504878521
1629424744039142782,1341,127298000000,,0.678017318249,0.0279515311122,0.84504878521
1629424744054022417,1342,127298000000,,0.678017318249,0.0279515311122,0.84504878521
1629424744266049343,1343,127471000000,,0.671018660069,0.0169472806156,0.837569713593
1629424744280430096,1344,127471000000,,0.671018660069,0.0169472806156,0.837569713593
1629424744295359878,1345,127488000000,,0.671038687229,0.0158920045942,0.828049302101
1629424744385677357,1346,127529000000,,0.670019328594,0.0119557231665,0.839509606361
1629424744400141013,1347,127529000000,,0.670019328594,0.0119557231665,0.839509606361
1629424744414843528,1348,127538000000,,0.670040249825,0.0118910474703,0.829959750175
1629424744428965307,1349,127538000000,,0.670040249825,0.0118910474703,0.829959750175
1629424744487205389,1350,127580000000,,0.669041872025,0.00890043005347,0.83106303215
1629424744501429208,1351,127580000000,,0.669041872025,0.00890043005347,0.83106303215
1629424744515548543,1352,127590000000,,0.668029665947,0.00894752796739,0.84096288681
1629424744529832844,1353,127590000000,,0.668029665947,0.00894752796739,0.84096288681
1629424744588330713,1354,127618000000,,0.66701990366,0.00694802217185,0.840978205204
1629424744603024429,1355,127618000000,,0.66701990366,0.00694802217185,0.840978205204
1629424744617245244,1356,127642000000,,0.66702067852,0.00494854617864,0.842011809349
1629424744631390700,1357,127642000000,,0.66702067852,0.00494854617864,0.842011809349
1629424744707192281,1358,127711000000,,0.667020022869,-5.05154021084e-05,0.842132210732
1629424744721468550,1359,127711000000,,0.667020022869,-5.05154021084e-05,0.842132210732
1629424744736860896,1360,127731000000,,0.667016267776,-0.0010316199623,0.841837406158
1629424744751087089,1361,127731000000,,0.667016267776,-0.0010316199623,0.841837406158
1629424744855642285,1362,127798000000,,0.665046393871,-0.00311513850465,0.817449331284
1629424744870037705,1363,127798000000,,0.665046393871,-0.00311513850465,0.817449331284
1629424744945190663,1364,127838000000,,0.665046870708,-0.00511143077165,0.808100819588
1629424744960011491,1365,127838000000,,0.665046870708,-0.00511143077165,0.808100819588
1629424744974957895,1366,127868000000,,0.665045261383,-0.00610559247434,0.801964640617
1629424744989048176,1367,127868000000,,0.665045261383,-0.00610559247434,0.801964640617
1629424745003151098,1368,127868000000,,0.665045261383,-0.00610559247434,0.801964640617
1629424745064516471,1369,127908000000,,0.665046811104,-0.00810668990016,0.792674303055
1629424745079259285,1370,127908000000,,0.665046811104,-0.00810668990016,0.792674303055
1629424745093967738,1371,127908000000,,0.665046811104,-0.00810668990016,0.792674303055
1629424745139605244,1372,127948000000,,0.663047730923,-0.00910726189613,0.783318996429
1629424745154883677,1373,127958000000,,0.663050711155,-0.00911308079958,0.780291557312
1629424745169327149,1374,127958000000,,0.663050711155,-0.00911308079958,0.780291557312
1629424745215383498,1375,128028000000,,0.662023186684,-0.0110520981252,0.782971739769
1629424745229782900,1376,128028000000,,0.662023186684,-0.0110520981252,0.782971739769
1629424745244734402,1377,128039000000,,0.662049114704,-0.0121080270037,0.773086547852
1629424745259000894,1378,128039000000,,0.662049114704,-0.0121080270037,0.773086547852
1629424745273061561,1379,128039000000,,0.662049114704,-0.0121080270037,0.773086547852
1629424745317286792,1380,128078000000,,0.661023736,-0.0120527492836,0.781763017178
1629424745331625431,1381,128078000000,,0.661023736,-0.0120527492836,0.781763017178
1629424745347003249,1382,128098000000,,0.660023391247,-0.0130517631769,0.781903922558
1629424745361341678,1383,128098000000,,0.660023391247,-0.0130517631769,0.781903922558
1629424745375975051,1384,128108000000,,0.660023570061,-0.0130516495556,0.780893087387
1629424745390344490,1385,128108000000,,0.660023570061,-0.0130516495556,0.780893087387
1629424745404928972,1386,128138000000,,0.659034252167,-0.0140749849379,0.777726948261
1629424745419198747,1387,128138000000,,0.659034252167,-0.0140749849379,0.777726948261
1629424745433842316,1388,128138000000,,0.659034252167,-0.0140749849379,0.777726948261
1629424745449061523,1389,128148000000,,0.659028410912,-0.0150618683547,0.781000554562
1629424745464541380,1390,128178000000,,0.658023655415,-0.0160510614514,0.786949217319
1629424745478832317,1391,128178000000,,0.658023655415,-0.0160510614514,0.786949217319
1629424745493620529,1392,128178000000,,0.658023655415,-0.0160510614514,0.786949217319
1629424745509418167,1393,128188000000,,0.657023072243,-0.0170500706881,0.788093566895
1629424745523926452,1394,128188000000,,0.657023072243,-0.0170500706881,0.788093566895
1629424745554020126,1395,128218000000,,0.656024158001,-0.0190520379692,0.793694257736
1629424745568137226,1396,128218000000,,0.656024158001,-0.0190520379692,0.793694257736
1629424745582270809,1397,128218000000,,0.656024158001,-0.0190520379692,0.793694257736
1629424745597784190,1398,128228000000,,0.655023694038,-0.0190506968647,0.795953035355
1629424745613005632,1399,128228000000,,0.655023694038,-0.0190506968647,0.795953035355
1629424745657099001,1400,128268000000,,0.653024494648,-0.02105230093,0.803618192673
1629424745671232374,1401,128268000000,,0.653024494648,-0.02105230093,0.803618192673
1629424745686728784,1402,128288000000,,0.652023673058,-0.0220503844321,0.808993697166
1629424745701120084,1403,128288000000,,0.652023673058,-0.0220503844321,0.808993697166
1629424745715948734,1404,128308000000,,0.651023626328,-0.0240502972156,0.814002037048
1629424745730790585,1405,128308000000,,0.651023626328,-0.0240502972156,0.814002037048
1629424745804964707,1406,128359000000,,0.649051070213,-0.0271044094115,0.820266783237
1629424745819617076,1407,128359000000,,0.649051070213,-0.0271044094115,0.820266783237
1629424745833944680,1408,128359000000,,0.649051070213,-0.0271044094115,0.820266783237
1629424745849627498,1409,128378000000,,0.648044228554,-0.0290899723768,0.830072522163
1629424745927163606,1410,128468000000,,0.644025564194,-0.0350519195199,0.873016357422
1629424745941801797,1411,128468000000,,0.644025564194,-0.0350519195199,0.873016357422
1629424745987068024,1412,128528000000,,0.645025849342,-0.0440520681441,0.909081459045
1629424746001971684,1413,128528000000,,0.645025849342,-0.0440520681441,0.909081459045
1629424746016886241,1414,128558000000,,0.648025810719,-0.0520510673523,0.929142951965
1629424746031763292,1415,128558000000,,0.648025810719,-0.0520510673523,0.929142951965
1629424746078131416,1416,128618000000,,0.653028070927,-0.0840537697077,0.975647687912
1629424746093287416,1417,128618000000,,0.653028070927,-0.0840537697077,0.975647687912
1629424746108958012,1418,128648000000,,0.654039025307,-0.108058825135,0.994027972221
1629424746123770179,1419,128648000000,,0.654039025307,-0.108058825135,0.994027972221
1629424746155140775,1420,128708000000,,0.655026674271,-0.177036479115,1.03730177879
1629424746169692851,1421,128708000000,,0.655026674271,-0.177036479115,1.03730177879
1629424746214659804,1422,128778000000,,0.648029148579,-0.290030479431,1.07454419136
1629424746229661663,1423,128778000000,,0.648029148579,-0.290030479431,1.07454419136
1629424746244898749,1424,128808000000,,0.639029622078,-0.348030090332,1.08603942394
1629424746259076193,1425,128808000000,,0.639029622078,-0.348030090332,1.08603942394
1629424746273356653,1426,128808000000,,0.639029622078,-0.348030090332,1.08603942394
1629424746349498993,1427,128888000000,,0.596032261848,-0.532027542591,1.11255764961
1629424746363701789,1428,128888000000,,0.596032261848,-0.532027542591,1.11255764961
1629424746408928066,1429,128948000000,,0.537064731121,-0.687072396278,1.11889100075
1629424746454738571,1430,129020000000,,0.447063565254,-0.871061742306,1.14222359657
1629424746469590270,1431,129020000000,,0.447063565254,-0.871061742306,1.14222359657
1629424746484897617,1432,129048000000,,0.416052430868,-0.921093225479,1.14897871017
1629424746499757836,1433,129048000000,,0.416052430868,-0.921093225479,1.14897871017
1629424746515010148,1434,129079000000,,0.350045651197,-1.0170276165,1.17472708225
1629424746529358356,1435,129079000000,,0.350045651197,-1.0170276165,1.17472708225
1629424746544858467,1436,129111000000,,0.298043131828,-1.0820248127,1.19072127342
1629424746559400835,1437,129111000000,,0.298043131828,-1.0820248127,1.19072127342
1629424746575041399,1438,129141000000,,0.242051452398,-1.14103531837,1.20491528511
1629424746590035086,1439,129141000000,,0.242051452398,-1.14103531837,1.20491528511
1629424746605135073,1440,129160000000,,0.206045612693,-1.17702782154,1.21842765808
1629424746619813982,1441,129160000000,,0.206045612693,-1.17702782154,1.21842765808
1629424746634690404,1442,129220000000,,0.0952394232154,-1.26197504997,1.24349987507
1629424746649252747,1443,129220000000,,0.0952394232154,-1.26197504997,1.24349987507
1629424746663623862,1444,129220000000,,0.0952394232154,-1.26197504997,1.24349987507
1629424746677942037,1445,129231000000,,0.0770460739732,-1.27303433418,1.25920832157
1629424746692788148,1446,129231000000,,0.0770460739732,-1.27303433418,1.25920832157
1629424746707049402,1447,129261000000,,0.0240479074419,-1.30103862286,1.27567505836
1629424746721259950,1448,129261000000,,0.0240479074419,-1.30103862286,1.27567505836
1629424746735464283,1449,129291000000,,-0.0259541142732,-1.32103979588,1.29199016094
1629424746750097934,1450,129291000000,,-0.0259541142732,-1.32103979588,1.29199016094
1629424746855591668,1451,129400000000,,-0.195820495486,-1.33606696129,1.34960317612
1629424746870191027,1452,129400000000,,-0.195820495486,-1.33606696129,1.34960317612
1629424746884632054,1453,129431000000,,-0.239924669266,-1.32909584045,1.35718667507
1629424746899984659,1454,129431000000,,-0.239924669266,-1.32909584045,1.35718667507
1629424746914428410,1455,129468000000,,-0.280971705914,-1.31904554367,1.38485729694
1629424746928817754,1456,129468000000,,-0.280971705914,-1.31904554367,1.38485729694
1629424747035289974,1457,129598000000,,-0.455971777439,-1.24204647541,1.46774804592
1629424747049505132,1458,129598000000,,-0.455971777439,-1.24204647541,1.46774804592
1629424747138245229,1459,129688000000,,-0.571971714497,-1.17104637623,1.51985216141
1629424747152522825,1460,129688000000,,-0.571971714497,-1.17104637623,1.51985216141
1629424747274609977,1461,129838000000,,-0.759940683842,-1.04609751701,1.5536686182
1629424747288906012,1462,129838000000,,-0.759940683842,-1.04609751701,1.5536686182
1629424747303144358,1463,129838000000,,-0.759940683842,-1.04609751701,1.5536686182
1629424747318651244,1464,129868000000,,-0.794951379299,-1.02007973194,1.55919206142
1629424747333008880,1465,129868000000,,-0.794951379299,-1.02007973194,1.55919206142
1629424747407746907,1466,129958000000,,-0.89895260334,-0.941078960896,1.54316556454
1629424747422001037,1467,129958000000,,-0.89895260334,-0.941078960896,1.54316556454
1629424747437904556,1468,129978000000,,-0.909948289394,-0.933085560799,1.53671312332
1629424747497722090,1469,130038000000,,-0.986972510815,-0.872044742107,1.50924682617
1629424747511824872,1470,130038000000,,-0.986972510815,-0.872044742107,1.50924682617
1629424747526053998,1471,130078000000,,-1.02895081043,-0.838078260422,1.47301697731
1629424747540208045,1472,130078000000,,-1.02895081043,-0.838078260422,1.47301697731
1629424747554756279,1473,130108000000,,-1.05794358253,-0.812091290951,1.44527959824
1629424747568940427,1474,130108000000,,-1.05794358253,-0.812091290951,1.44527959824
1629424747583125204,1475,130108000000,,-1.05794358253,-0.812091290951,1.44527959824
1629424747629433124,1476,130168000000,,-1.11497223377,-0.7620459795,1.39785528183
1629424747644890283,1477,130198000000,,-1.14097177982,-0.738046050072,1.3657296896
1629424747659763283,1478,130198000000,,-1.14097177982,-0.738046050072,1.3657296896
1629424747675456857,1479,130228000000,,-1.16497242451,-0.713045835495,1.33262491226
1629424747689775731,1480,130228000000,,-1.16497242451,-0.713045835495,1.33262491226
1629424747704593905,1481,130258000000,,-1.18696677685,-0.689054012299,1.29955136776
1629424747719310389,1482,130258000000,,-1.18696677685,-0.689054012299,1.29955136776
1629424747734848704,1483,130278000000,,-1.20096623898,-0.673055112362,1.27644193172
1629424747749723730,1484,130278000000,,-1.20096623898,-0.673055112362,1.27644193172
1629424747765034151,1485,130308000000,,-1.21996641159,-0.652052640915,1.24261641502
1629424747779956459,1486,130308000000,,-1.21996641159,-0.652052640915,1.24261641502
1629424747855218650,1487,130398000000,,-1.2579574585,-0.591076433659,1.14204549789
1629424747870014475,1488,130398000000,,-1.2579574585,-0.591076433659,1.14204549789
1629424747915031226,1489,130458000000,,-1.26897060871,-0.55605083704,1.0890942812
1629424747929087982,1490,130458000000,,-1.26897060871,-0.55605083704,1.0890942812
1629424747943212206,1491,130458000000,,-1.26897060871,-0.55605083704,1.0890942812
1629424747958981977,1492,130489000000,,-1.26894319057,-0.540096998215,1.05350077152
1629424747973850158,1493,130489000000,,-1.26894319057,-0.540096998215,1.05350077152
1629424748005193236,1494,130548000000,,-1.25994718075,-0.514096498489,1.00922739506
1629424748034047982,1495,130548000000,,-1.25994718075,-0.514096498489,1.00922739506
1629424748050187637,1496,130579000000,,-1.25197637081,-0.503050029278,0.998852312565
1629424748095802096,1497,130638000000,,-1.22597968578,-0.489049196243,0.965877771378
1629424748110662105,1498,130638000000,,-1.22597968578,-0.489049196243,0.965877771378
1629424748125043418,1499,130668000000,,-1.21102416515,-0.48704585433,0.952058851719
1629424748139089977,1500,130668000000,,-1.21102416515,-0.48704585433,0.952058851719
1629424748154007257,1501,130668000000,,-1.21102416515,-0.48704585433,0.952058851719
1629424748185477797,1502,130729000000,,-1.17798113823,-0.488043040037,0.93061029911
1629424748200284586,1503,130729000000,,-1.17798113823,-0.488043040037,0.93061029911
1629424748215208362,1504,130769000000,,-1.16096436977,-0.493065774441,0.91737896204
1629424748229956484,1505,130769000000,,-1.16096436977,-0.493065774441,0.91737896204
1629424748244639933,1506,130800000000,,-1.13798761368,-0.504031479359,0.914464473724
1629424748259513981,1507,130800000000,,-1.13798761368,-0.504031479359,0.914464473724
1629424748274278516,1508,130800000000,,-1.13798761368,-0.504031479359,0.914464473724
1629424748290302373,1509,130830000000,,-1.12195789814,-0.516084969044,0.897898972034
1629424748305165246,1510,130859000000,,-1.10600888729,-0.529043793678,0.892072081566
1629424748319953179,1511,130859000000,,-1.10600888729,-0.529043793678,0.892072081566
1629424748335323803,1512,130900000000,,-1.08597683907,-0.55004376173,0.896429955959
1629424748349973379,1513,130900000000,,-1.08597683907,-0.55004376173,0.896429955959
1629424748394809518,1514,130959000000,,-1.05502533913,-0.581985890865,0.899406015873
1629424748409102619,1515,130959000000,,-1.05502533913,-0.581985890865,0.899406015873
1629424748423380635,1516,130959000000,,-1.05502533913,-0.581985890865,0.899406015873
1629424748438744555,1517,130990000000,,-1.03902482986,-0.59898608923,0.904239594936
1629424748453706813,1518,130990000000,,-1.03902482986,-0.59898608923,0.904239594936
1629424748484818993,1519,131051000000,,-1.00595200062,-0.630093097687,0.909183204174
1629424748499149111,1520,131051000000,,-1.00595200062,-0.630093097687,0.909183204174
1629424748575258626,1521,131140000000,,-0.947054207325,-0.665017366409,0.953936100006
1629424748589508565,1522,131140000000,,-0.947054207325,-0.665017366409,0.953936100006
1629424748605690964,1523,131172000000,,-0.924991130829,-0.67402690649,0.971366107464
1629424748619936713,1524,131172000000,,-0.924991130829,-0.67402690649,0.971366107464
1629424748634606263,1525,131172000000,,-0.924991130829,-0.67402690649,0.971366107464
1629424748650092895,1526,131201000000,,-0.899961173534,-0.681085467339,0.975216031075
1629424748724426886,1527,131292000000,,-0.81604975462,-0.696082115173,1.02575004101
1629424748738597345,1528,131292000000,,-0.81604975462,-0.696082115173,1.02575004101
1629424748753151795,1529,131292000000,,-0.81604975462,-0.696082115173,1.02575004101
1629424749057101449,1530,131638000000,,-0.381961017847,-0.733086705208,1.24526238441
1629424749071309483,1531,131638000000,,-0.381961017847,-0.733086705208,1.24526238441
1629424749145669664,1532,131728000000,,-0.253983020782,-0.748042881489,1.31124722958
1629424749160696736,1533,131728000000,,-0.253983020782,-0.748042881489,1.31124722958
1629424749175327105,1534,131768000000,,-0.195983991027,-0.758040726185,1.33434343338
1629424749189635851,1535,131768000000,,-0.195983991027,-0.758040726185,1.33434343338
1629424749235330418,1536,131828000000,,-0.112984061241,-0.774041414261,1.36916947365
1629424749249488027,1537,131828000000,,-0.112984061241,-0.774041414261,1.36916947365
1629424749265381768,1538,131858000000,,-0.0719826966524,-0.782043814659,1.38549113274
1629424749279715867,1539,131858000000,,-0.0719826966524,-0.782043814659,1.38549113274
1629424749294899524,1540,131878000000,,-0.0449838042259,-0.789042413235,1.39836335182
1629424749309066771,1541,131878000000,,-0.0449838042259,-0.789042413235,1.39836335182
1629424749323177864,1542,131878000000,,-0.0449838042259,-0.789042413235,1.39836335182
1629424749337887294,1543,131918000000,,0.00600165966898,-0.802057206631,1.41650485992
1629424749352371763,1544,131918000000,,0.00600165966898,-0.802057206631,1.41650485992
1629424749367944022,1545,131948000000,,0.0440060645342,-0.813040018082,1.43787360191
1629424749427873303,1546,132009000000,,0.11801739037,-0.836044371128,1.47261035442
1629424749442425658,1547,132009000000,,0.11801739037,-0.836044371128,1.47261035442
1629424749486653962,1548,132068000000,,0.188028290868,-0.861071765423,1.50291705132
1629424749500887908,1549,132068000000,,0.188028290868,-0.861071765423,1.50291705132
1629424749515012760,1550,132098000000,,0.222002848983,-0.872054338455,1.52437579632
1629424749529221842,1551,132098000000,,0.222002848983,-0.872054338455,1.52437579632
1629424749543351443,1552,132098000000,,0.222002848983,-0.872054338455,1.52437579632
1629424749586870152,1553,132169000000,,0.298007518053,-0.903040409088,1.57407367229
1629424749601090967,1554,132169000000,,0.298007518053,-0.903040409088,1.57407367229
1629424749615343281,1555,132189000000,,0.317937523127,-0.911036849022,1.57838916779
1629424749629954793,1556,132189000000,,0.317937523127,-0.911036849022,1.57838916779
1629424749644240002,1557,132189000000,,0.317937523127,-0.911036849022,1.57838916779
1629424749688408312,1558,132248000000,,0.379008561373,-0.936037242413,1.6283428669
1629424749702622562,1559,132248000000,,0.379008561373,-0.936037242413,1.6283428669
1629424749718098019,1560,132279000000,,0.408008277416,-0.947038888931,1.65030837059
1629424749732927019,1561,132279000000,,0.408008277416,-0.947038888931,1.65030837059
1629424749748118429,1562,132308000000,,0.436918705702,-0.960993111134,1.66998100281
1629424749762633838,1563,132308000000,,0.436918705702,-0.960993111134,1.66998100281
1629424749778003205,1564,132339000000,,0.464007675648,-0.973037660122,1.6923418045
1629424749792222833,1565,132339000000,,0.464007675648,-0.973037660122,1.6923418045
1629424749808027247,1566,132369000000,,0.491009026766,-0.984038472176,1.71295952797
1629424749822912818,1567,132369000000,,0.491009026766,-0.984038472176,1.71295952797
1629424749928978697,1568,132480000000,,0.584009289742,-1.02003860474,1.7980697155
1629424749943018133,1569,132480000000,,0.584009289742,-1.02003860474,1.7980697155
1629424749989378784,1570,132539000000,,0.630938470364,-1.03402483463,1.84443283081
1629424750003436029,1571,132539000000,,0.630938470364,-1.03402483463,1.84443283081
1629424750018128697,1572,132570000000,,0.654016494751,-1.04105722904,1.8643143177
1629424750032248730,1573,132570000000,,0.654016494751,-1.04105722904,1.8643143177
1629424750046471571,1574,132612000000,,0.683010160923,-1.04705488682,1.89700520039
1629424750075071952,1575,132630000000,,0.69703066349,-1.05008685589,1.90552258492
1629424750089234239,1576,132630000000,,0.69703066349,-1.05008685589,1.90552258492
1629424750103378159,1577,132630000000,,0.69703066349,-1.05008685589,1.90552258492
1629424750118763869,1578,132680000000,,0.731958508492,-1.05505800247,1.94649934769
1629424750133069542,1579,132680000000,,0.731958508492,-1.05505800247,1.94649934769
1629424750148684614,1580,132701000000,,0.74500387907,-1.05602538586,1.97030687332
1629424750162818546,1581,132701000000,,0.74500387907,-1.05602538586,1.97030687332
1629424750177699019,1582,132738000000,,0.765036046505,-1.0570846796,1.97947955132
1629424750192370525,1583,132738000000,,0.765036046505,-1.0570846796,1.97947955132
1629424750206631848,1584,132751000000,,0.77743691206,-1.05808389187,1.99375379086
1629424750221318719,1585,132751000000,,0.77743691206,-1.05808389187,1.99375379086
1629424750265020065,1586,132811000000,,0.815005064011,-1.05504250526,2.04266309738
1629424750279233058,1587,132811000000,,0.815005064011,-1.05504250526,2.04266309738
1629424750293444794,1588,132811000000,,0.815005064011,-1.05504250526,2.04266309738
1629424750308824288,1589,132841000000,,0.833022892475,-1.05308234692,2.05126953125
1629424750323008646,1590,132841000000,,0.833022892475,-1.05308234692,2.05126953125
1629424750398508440,1591,132932000000,,0.885021388531,-1.03908371925,2.10404014587
1629424750458113514,1592,133008000000,,0.921022236347,-1.02107894421,2.14088749886
1629424750472731381,1593,133008000000,,0.921022236347,-1.02107894421,2.14088749886
1629424750577236990,1594,133122000000,,0.976969957352,-0.979079008102,2.20392084122
1629424750591579539,1595,133122000000,,0.976969957352,-0.979079008102,2.20392084122
1629424750606784010,1596,133158000000,,0.98901039362,-0.967038333416,2.21507000923
1629424750621230485,1597,133158000000,,0.98901039362,-0.967038333416,2.21507000923
1629424750879807333,1598,133428000000,,1.07301974297,-0.826067447662,2.28313016891
1629424750894908367,1599,133468000000,,1.08001971245,-0.801066398621,2.29041385651
1629424750909880333,1600,133468000000,,1.08001971245,-0.801066398621,2.29041385651
1629424750956113872,1601,133528000000,,1.09102451801,-0.763077974319,2.29576683044
1629424750971168740,1602,133528000000,,1.09102451801,-0.763077974319,2.29576683044
1629424750985820271,1603,133558000000,,1.09602129459,-0.744068264961,2.30200242996
1629424751000203749,1604,133558000000,,1.09602129459,-0.744068264961,2.30200242996
1629424751015192896,1605,133578000000,,1.09902453423,-0.732076942921,2.30170464516
1629424751089408365,1606,133648000000,,1.10601294041,-0.686049282551,2.31603074074
1629424751105090555,1607,133678000000,,1.10901331902,-0.666041016579,2.31862664223
1629424751119280639,1608,133678000000,,1.10901331902,-0.666041016579,2.31862664223
1629424751133395434,1609,133678000000,,1.10901331902,-0.666041016579,2.31862664223
1629424751147602700,1610,133708000000,,1.11101269722,-0.646038770676,2.32019042969
1629424751161667488,1611,133708000000,,1.11101269722,-0.646038770676,2.32019042969
1629424751193935484,1612,133768000000,,1.11401343346,-0.606039762497,2.31812334061
1629424751209212520,1613,133768000000,,1.11401343346,-0.606039762497,2.31812334061
1629424751224002618,1614,133768000000,,1.11401343346,-0.606039762497,2.31812334061
1629424751254933488,1615,133828000000,,1.11601316929,-0.568046271801,2.31347870827
1629424751269819828,1616,133828000000,,1.11601316929,-0.568046271801,2.31347870827
1629424751284362964,1617,133858000000,,1.11602914333,-0.548085391521,2.30219078064
1629424751298566738,1618,133858000000,,1.11602914333,-0.548085391521,2.30219078064
1629424751447726477,1619,134009000000,,1.11001348495,-0.454047113657,2.28301262856
1629424751461971248,1620,134009000000,,1.11001348495,-0.454047113657,2.28301262856
1629424751476276432,1621,134039000000,,1.10901391506,-0.436043828726,2.27396917343
1629424751490373138,1622,134039000000,,1.10901391506,-0.436043828726,2.27396917343
1629424751535458963,1623,134099000000,,1.10502636433,-0.400085270405,2.23857593536
1629424751550364649,1624,134099000000,,1.10502636433,-0.400085270405,2.23857593536
1629424751625156314,1625,134190000000,,1.09701323509,-0.348044455051,2.2021176815
1629424751639442362,1626,134190000000,,1.09701323509,-0.348044455051,2.2021176815
1629424751685037055,1627,134250000000,,1.09002673626,-0.316087216139,2.15330576897
1629424751700240548,1628,134250000000,,1.09002673626,-0.316087216139,2.15330576897
1629424751807410909,1629,134388000000,,1.07002854347,-0.258083879948,2.04879426956
1629424751822258975,1630,134388000000,,1.07002854347,-0.258083879948,2.04879426956
1629424751868539028,1631,134431000000,,1.06102955341,-0.238085061312,2.00330042839
1629424751883164508,1632,134431000000,,1.06102955341,-0.238085061312,2.00330042839
1629424751957460994,1633,134521000000,,1.04803049564,-0.205085262656,1.9180880785
1629424751971990930,1634,134521000000,,1.04803049564,-0.205085262656,1.9180880785
1629424752049162951,1635,134628000000,,1.02702772617,-0.180080905557,1.81562614441
1629424752064078485,1636,134628000000,,1.02702772617,-0.180080905557,1.81562614441
1629424752107814612,1637,134678000000,,1.0160214901,-0.172062754631,1.76612710953
